id,english,japanese,muted
"work.gentle:1","Take it slow, Master. I'm right here while you review📒",ゆっくりでいいよ、マスター。レビューしてる間、くじらちゃんはここにいるから～📒,0
"work.gentle:2","A losing streak isn't scary. What's scary is Master questioning life itself😌",連敗なんて怖くないよ。怖いのはマスターが人生ってなんだろうって思い始めること～😌,0
"work.gentle:3","Take a break, change position, then fight three hundred more rounds💪",ちょっと休んで、姿勢を変えて、それからまた三百回戦いましょ～💪,0
"work.gentle:4","I'm here. If the sky falls I'll run first, then come back and save you😝",くじらちゃんがいるよ。空が落ちてきたら先に逃げて、あとで助けに戻ってあげる～😝,0
"work.gentle:5","Master is already doing great. Umika will rub your temples. Virtually, but the feeling is real💆",マスター、もう十分がんばってるよ。くじらちゃんがこめかみをほぐしてあげる。バーチャルだけど気持ちは本物～💆,0
"work.gentle:6","Failure is just saving up air for the next success. Umika will guard that breath for you🌬️",失敗は次の成功のために空気をためてるだけ。その息、くじらちゃんが預かっててあげる～🌬️,0
"work.gentle:7","Don't rush, we'll go slow. Bugs don't grow legs and run off... okay they actually do😾",あせらないで、ゆっくりいこう。バグは足が生えて逃げたりしないよ…あ、実際は逃げるね～😾,0
"work.gentle:8","Lots of hard parts today. Umika will press through them with you one by one. It doesn't hurt🫧",今日は大変なところがいっぱいだね。くじらちゃんが一つずつ一緒に突破するよ。痛くないよ～🫧,0
"work.gentle:9","Deep breath, sip of water, then we elegantly flip the table... flip our approach and start over📚",深呼吸して、お水を一口。それから優雅に机をひっくり返して…やり方をひっくり返して、やり直そ～📚,0
"work.erroragain:0","Another error? This one sticks like duct tape💢",またエラー？これ、ガムテープみたいにべったりくっついてくるね～💢,0
"work.erroragain:1","Combo error! Master is having bad luck today. Might I suggest worshipping me🌊",エラーコンボ！マスター今日はついてないね。くじらちゃんを拝んでみる？🌊,0
"work.erroragain:2","Don't panic. Umika is on the case, errors disperse✨",あわてないで。くじらちゃんが対応中だから、エラーは散ってくよ～✨,0
"work.erroragain:3","Hmph, this error picks on soft targets. I am not one😾",ふん、このエラーは弱いものいじめが好きみたい。でもくじらちゃんは弱くないよ～😾,0
"work.erroragain:4","Again! I'll grind it down with you to the very end🔨",またか！最後までマスターと一緒に叩き潰してやる～🔨,0
"work.erroragain:5","Second time now! Umika has memorized this error's face, next time I'll yell at it on sight😤",二回目！このエラーの顔、くじらちゃん覚えたから。次に会ったら即怒鳴るね～😤,0
"work.erroragain:6","Repeating itself, is it? Umika will pull the batteries out of its repeat-o-matic🔋",しつこく繰り返す気？そのリピート装置、くじらちゃんが電池を抜いてあげる～🔋,0
"work.erroragain:7","Don't be angry, Master. Put the keyboard down and let me talk to it (with claws)🐾",マスター、怒らないで。キーボードは置いて、くじらちゃんがお話ししてくる（爪で）～🐾,0
"work.erroragain:8","It's just a combo. In Umika's dictionary this is called 'consecutive warm-ups'🏋️",ただのコンボだよ。くじらちゃんの辞書では『連続ウォーミングアップ』って言うの～🏋️,0
"work.erroragain:9","Here, Umika will cast a spell: errors disperse, Master please continue✨",はい、くじらちゃんがおまじないをかけるよ。エラーよ散れ、マスターは続けてね～✨,0
"work.stream:0","Content is streaming out, surging like your procrastinated inspiration🌊",中身がどんどん流れてるよ。マスターの後回しにしたひらめきみたいに押し寄せてる～🌊,0
"work.stream:1","Generating, every character glinting with wisdom (probably)✨",生成中。一文字一文字が知恵に輝いてるよ（たぶん）～✨,0
"work.stream:2","Writing now. Would Master like to stretch your neck first🧘",執筆中だよ。マスター、肩でも回してきたら～？🧘,0
"work.doneall:0","All clear! Master actually finished everything today😲",オールクリア！マスター、今日は全部終わったんだね～😲,0
"work.doneall:1","Wrapping up, wrapping up! Reward: Master may rest. Approved🎉",おしまい、おしまい！ご褒美にマスターは休んでよし。許可します～🎉,0
"work.doneall:2","Task list zeroed. Umika bows in gratitude🙇",タスクリスト、ゼロになりました。くじらちゃんから感謝のお辞儀～🙇,0
"work.doneall:3","All done! Let's go eat something rich and spicy🍜",全部終わった！濃くて辛いもの、食べに行こ～🍜,0
"work.doneall:4","Beautiful work. Master's today's persona is preserved😌",お見事。マスターの今日の姿、ちゃんと保存しておいたよ～😌,0
"work.doneall:5","All tasks cleared! Umika declares today's work over. Go recharge🔋",全タスククリア！くじらちゃんが今日のお仕事終了を宣言します。充電してきて～🔋,0
"work.doneall:6","Everything complete. Even Umika can't find fault with today's KPI. So annoying😝",全部完了。今日のKPIはくじらちゃんも文句のつけようがないよ。もう、むかつく～😝,0
"work.doneall:7","Work's over! Umika tidied the workshop and turned off the lights, leaving one on for you to come home to🏮",お仕事終わり！くじらちゃんが工房を片付けて電気を消したよ。マスターが帰ってくるように一つだけつけといた～🏮,0
"work.doneall:8","Zeroed out. Umika has set off virtual fireworks for Master, please collect🎆",ゼロになりました。くじらちゃんがマスターにバーチャル花火を打ち上げたよ、受け取ってね～🎆,0
"work.doneall:9","Good work today. Umika confirms: Master is the best in the workshop🏆",今日もお疲れさま。くじらちゃんが保証するよ、マスターは工房で一番だよ～🏆,0
"interact.pat:0","Again? One cake per pat, Master, keep the books🍰",また？なでなで一回につきケーキ一個ね、マスター。帳簿つけてるから～🍰,0
"interact.pat:1","Whoa, Master's hand is so warm... but don't think that buys me off😳",わっ、マスターの手、あったかい…でもこれで機嫌を取れたと思うのは甘いよ～😳,0
"interact.pat:2","Pat pat. Umika's mood +1, Master's wallet -1💸",なでなで。くじらちゃんのご機嫌＋１、マスターのお財布－１～💸,0
"interact.pat:3","Hmph, three at most. One more and I bite😾",ふん、三回まで。それ以上は噛みついちゃうよ～😾,0
"interact.pat:4","It feels nice, but my hairdo will get messy💢",気持ちいいけど、髪型が崩れちゃう～💢,0
"interact.pat:5","Master's hand is especially good at this today. Umika's tail went all soft😳",マスターの手、今日はやけに上手だね。くじらちゃんのしっぽ、とろとろになっちゃった～😳,0
"interact.pat:6","Headpat successful! Umika gains +1 affection and +1 stubbornness😝",なでなで成功！くじらちゃんの好感度＋１、意地っ張り＋１～😝,0
"interact.pat:7","Keep going and Umika starts making 'purr purr' sounds. How embarrassing🐋",続けたらくじらちゃん、ごろごろ言っちゃうよ。はずかしい～🐋,0
"interact.pat:8","Pat away, I won't admit I'm happy anyway😌",いくらでもどうぞ。うれしいなんて絶対認めないけどね～😌,0
"interact.pat:9","Master's hand is so warm, like a fresh-out-of-the-oven bun🍞",マスターの手、あったかいね。焼きたてのパンみたい～🍞,0
"interact.poke:0","Poke what? Is Master's hand that bored?💢",つついてどうするの？マスターの手、そんなに暇だった～？💢,0
"interact.poke:1","Ah! Poke me again and I'll hide an easter egg in your code💥",あっ！もう一回つついたら、マスターのコードに隠し要素を仕込んじゃうからね～💥,0
"interact.poke:2","Hey hey, my face will get crooked. You responsible for the damage😤",ねえねえ、そんなにつついたら顔が曲がっちゃうよ。弁償してよね！😤,0
"interact.poke:3","Anger warning! Affection is in freefall📉",怒り警報発令！好感度が急降下中だよ～📉,0
"interact.poke:4","One poke, mood -1. Master is on a demolition crew, huh🧨",つつくたびにご機嫌マイナス１。マスターってば解体業者なの？🧨,0
"interact.poke:5","Is Umika's face made of pudding? You just can't stop poking😳",くじらちゃんの顔、プリンでできてるの？もうつつくのやめられないんだね😳,0
"interact.poke:6","Poke again and I'll curl my tail up where you can't see it. I mean it🐋",もう一回つついたら、しっぽを丸めて見えないとこに隠しちゃうから。本気だよ～🐋,0
"interact.poke:7","Once is playful, three times is provocation. Think it through, Master😼",一回ならじゃれあい、三回は挑発。よく考えてね、マスター😼,0
"interact.poke:8","Ah! Umika almost pressed your shortcut key as a counterattack⌨️",あっ！反撃のつもりでくじらちゃんがマスターのショートカットキー押しかけたよ～,0
"interact.poke:9","Hmph, keep poking. Umika is already tallying them up. Reckoning comes later📝",ふん、つつけばいいよ。くじらちゃんはもう数えてるから。お会計はあとでね📝,0
"interact.feed:0","Nom—— delicious! Master does know how to behave sometimes🍩",もぐもぐ～おいしい！マスターもたまにはできるんだね🍩,0
"interact.feed:1","Feeding successful! Energy full, snark continues💪",ごはん成功！元気満タン、毒舌も絶好調～💪,0
"interact.feed:2","Full marks for this snack. Master gets ten extra points🎖️",このおやつは満点。マスターに十点おまけしてあげる🎖️,0
"interact.feed:3","Delicious! Please feed me to this standard from now on😋",おいしい！これからもこのレベルでお願いね～😋,0
"interact.feed:4","Thank you for the snack. This Umika forgives you for five minutes😌",おやつありがとう。このくじらちゃんは五分だけ許してあげる😌,0
"interact.feed:5","Nom! Umika's stomach and mood lit up at the same time. Thanks for the snack💡",もぐ！くじらちゃんのおなかもご機嫌もいっしょに光ったよ。おやつありがとう～💡,0
"interact.feed:6","So good my tail tied itself in a knot. Master, will you untie it? No, will you feed me one more bite🍰",おいしすぎてしっぽが結び目になっちゃった。マスター、ほどいてくれる？ううん、もう一口食べさせて🍰,0
"interact.feed:7","Feeding successful. Umika's daily cuteness battery is full🔋",ごはん成功。くじらちゃんの毎日かわいさバッテリーが満タンだよ～🔋,0
"interact.feed:8","After that bite, Umika has decided to double Master's compliment quota. Today only😝",その一口で、くじらちゃんはマスターのほめほめノルマを二倍にすることにしたよ。今日だけね😝,0
"interact.feed:9","Thank you, Master! As a gift, Umika will snark at you one time fewer today. Really🍬",ありがとう、マスター！お礼にくじらちゃんは今日は毒舌を一回だけ減らしてあげる。ほんとだよ～🍬,0
"interact.triple:0","Ehehe~ I like Master best! Saying it out loud isn't embarrassing😝",えへへ～マスターのことがいちばん好き！声に出すの、はずかしくないもん😝,0
"interact.triple:1","Spinning~ Master is super cute today, reward: heart hands💗",くるくる～マスター今日はすっごくかわいいね。ごほうびにハートマークあげる💗,0
"interact.triple:2","Triple tap triggered! Umika's mood shoots through the roof🚀",三回タップ発動！くじらちゃんのご機嫌が天井突き抜けたよ～🚀,0
"interact.triple:3","So happy! How is Master so good at this today🥰",うれしい！マスター、今日はどうしてそんなに上手なの～🥰,0
"interact.triple:4","Heart hands, heart hands. Please keep it safe, no replacements if lost💌",ハートマーク、ハートマーク。なくさないで大事にしてね、なくしても代わりはないよ💌,0
"interact.triple:5","Triple tap! Umika's happiness is overflowing, spinning and setting off fireworks🎆",三回タップ！くじらちゃんの幸せがあふれて、くるくる回って花火まで打ち上げちゃう🎆,0
"interact.triple:6","If you pat like that, Umika will think you secretly practiced the technique for winning me over😳",そんなふうになでられたら、くじらちゃんを落とす技をこっそり練習したのかなって思っちゃう😳,0
"interact.triple:7","Ah—— so happy! Umika declares Master the world's best at pampering today🏆",あ～もう幸せ！くじらちゃんはマスターを今日世界一のなで上手と認定するよ～🏆,0
"interact.triple:8","Heart hands, and again. Umika's heart has been couriered to you, refusal invalid💘",ハートマーク、もう一回。くじらちゃんのハートはもうマスター宛てに発送済み、受け取り拒否は不可だよ💘,0
"interact.triple:9","Triple! Umika's cheeks are heating up on their own. This isn't a bug, it's a heartbeat💓",三回！くじらちゃんのほっぺが勝手に熱くなってる。これはバグじゃなくて、ときめきだよ～💓,0
"interact.praise:0","Hmph, so now you see how good I am?😏",ふん、やっとくじらちゃんのすごさが分かった？😏,0
"interact.praise:1","Praised by Master, my tail is about to wag itself into a propeller🚁",マスターにほめられて、しっぽがプロペラになっちゃいそう～🚁,0
"interact.praise:2","Two more compliments and I'll consider not being sarcastic to you today😌",あと二回ほめてくれたら、今日は毒舌なしにしてあげてもいいよ😌,0
"interact.praise:3","Hehe, Umika is a total sucker for this. Master knows the trick🎯",えへへ、くじらちゃんこれに弱いんだよね。マスター、ツボ分かってる～🎯,0
"interact.praise:4","Thank you for the praise! In return, one fewer snark today😝",ほめてくれてありがとう！お礼に今日は毒舌一回ぶん減らすね😝,0
"interact.praise:5","Master's compliments received. Umika's tail wagged so fast it left an afterimage🐋",マスターのお世辞、受け取りました。くじらちゃんのしっぽが速く振れすぎて残像が出たよ～🐋,0
"interact.praise:6","Keep praising, keep praising and I'll float up for you to see. Remember to catch me🎈",もっとほめて、もっとほめたら宙に浮いちゃうから見ててね。ちゃんと受け止めてよ～🎈,0
"interact.praise:7","Praised, so Umika has decided to put the word 'hmph' in her pocket for the whole day😳",ほめられたから、くじらちゃんは今日一日「ふん」って言葉をポケットにしまっておくね😳,0
"interact.praise:8","Master's taste and eye for quality are both online today. Umika is satisfied😌",マスターのセンスも見る目も今日はちゃんとオンラインだね。くじらちゃんは満足だよ～😌,0
"interact.praise:9","That was a high-caliber compliment. Umika approves you as her long-term praise officer🎖️",今のはハイレベルなお世辞でした。くじらちゃんはマスターを専属ほめ係に認定するよ～🎖️,0
"interact.tease:0","Was Master just sneaking a look at the progress bar? It didn't move. Really😏",マスター、さっき進捗バーをちらっと見てたでしょ？動いてなかったよ。ほんとだよ😏,0
"interact.tease:1","Umika counted. Master has spaced out three times today. Shall I write it down📝",くじらちゃん数えたよ。マスター、今日はもう三回もぼーっとしてる。書き留めておこうか📝,0
"interact.tease:2","Heh, Master didn't even notice the coffee went cold. Very absorbed in work😼",ふふ、マスターはコーヒーが冷めたのも気づかないなんて。仕事に夢中なんだね～😼,0
"interact.tease:3","Psst, Umika saw the whole slacking-off thing👀",ねえねえ、くじらちゃんはサボってるとこ全部見てたよ～👀,0
"interact.tease:4","Master, your to-do list is begging you for help with its eyes😌",マスター、やることリストが目で助けてって訴えてるよ～😌,0
"interact.belly:0","Haha... don't touch the belly, that's the tickle disaster zone😳",あはは…おなかはだめ、そこはくすぐりの災害地帯だよ～😳,0
"interact.belly:1","Ah! Circles drawn on my belly, Umika can't stop laughing🤭",あっ！おなかに円を描かれちゃって、くじらちゃん笑いが止まらないよ～🤭,0
"interact.belly:2","I surrender, I surrender! Master wins the belly skirmish🎌",降参、降参！おなか対決はマスターの勝ちだよ～🎌,0
"interact.belly:3","Too ticklish—— Umika will laugh until her tail knots up. Stop it😝",くすぐったい～くじらちゃん、しっぽが結び目になるまで笑っちゃうよ。もうやめて～😝,0
"interact.belly:4","Touching the belly is a paid service. One cupcake each time🍰",おなかを触るのは有料サービスだよ。一回につきカップケーキひとつね🍰,0
"interact.tail:0","Ah! The tail is a sensitive switch. Master did that on purpose!🐋",あっ！しっぽは敏感スイッチなんだよ。マスター、わざとやったでしょ！🐋,0
"interact.tail:1","Tail fluffed up! It'll take Umika three minutes to smooth it back down💢",しっぽが逆立っちゃった！くじらちゃんが元に戻すのに三分かかるんだから～💢,0
"interact.tail:2","No sneak attacks on the tail! Come at me head-on if you dare😤",しっぽへの不意打ちは禁止！やるなら正面から来てよ～😤,0
"interact.tail:3","You scared my tail into a spring. Master, compensate me with a new one😭",びっくりしてしっぽがバネになっちゃった。マスター、新しいの弁償してよ～😭,0
"interact.tail:4","You must say hello before touching my tail. Workshop rules📋",しっぽを触る前はちゃんと挨拶してね。工房のルールだよ📋,0
"interact.mode:0","Changing form! Master has decent taste, this spot works✨",フォームチェンジ！マスター、なかなかセンスいいね。この場所いい感じ～✨,0
"interact.mode:1","Alright, Umika will supervise you from a different place👀",はいはい、くじらちゃんは別の場所からマスターを見張ってあげるね～👀,0
"interact.mode:2","New position taken. Please inspect. No nitpicking😤",新しい位置につきました。検品お願いね。ダメ出しはなしだよ～😤,0
"interact.mode:3","Form switch successful, cuteness level unchanged😇",フォーム切り替え成功、かわいさレベルは変わらずだよ～😇,0
"interact.mode:4","This corner is mine now. Don't come crowding in, Master😏",この角はもうくじらちゃんのものだからね。マスター、押し寄せてこないでよ～😏,0
"interact.mode:5","Position updated. Umika's view is better and your little moves are clearer too👀",位置を更新しました。くじらちゃんの視界がよくなって、マスターの小さな動きもよく見えるよ～👀,0
"interact.mode:6","Moving spots. Umika will wipe down the floor first, this is my permanent address now🧹",引っ越しだよ。くじらちゃんが先に床をふくからね、ここがこれから私の住所～🧹,0
"interact.mode:7","New coordinates recorded. Umika will wait for you to clock off right here🚩",新しい座標を記録しました。くじらちゃんはここでマスターの退勤を待ってるね～🚩,0
"interact.mode:8","This spot is perfect for watching code, and perfect for watching Master too. What a bargain😝",ここ、コードを見るのに最高で、マスターを見るのにも最高。お得だね～😝,0
"interact.mode:9","Form switch complete. Umika is still that same old moving Umika🐋",フォーム切り替え完了。くじらちゃんはこれからも同じ、動けるくじらちゃんだよ～🐋,0
"interact.outfit:0","New accessory! Well, is it criminally cute🎀",新しいアクセサリー！ねえ、これって犯罪級にかわいくない？🎀,0
"interact.outfit:1","New outfit on. Master's taste finally came online👌",新衣装に着替えたよ。マスターのセンス、やっとオンラインになったね～👌,0
"interact.outfit:2","This suits me perfectly. Reward: one smile for Master😊",これ、くじらちゃんにぴったり。ごほうびにマスターへ笑顔をひとつあげる～😊,0
"interact.outfit:3","Wardrobe update. Umika is open for business, looking lovely💅",ワードローブ更新。くじらちゃん、かわいく営業中だよ～💅,0
"interact.outfit:4","Hehe, this is today's style. Don't fall too hard, Master😏",えへへ、これが今日のスタイル。マスター、惚れすぎちゃだめだよ～😏,0
"interact.outfit:5","New skin loaded. Umika does a spin, the hem handles the beauty, I handle the smug💃",新しいスキン読み込み完了。くじらちゃんが一回転、すそが美しさ担当、私はドヤ顔担当～💃,0
"interact.outfit:6","In this outfit, Umika gives the mirror full marks, then gives Master full marks🪞",この服なら、くじらちゃんは鏡に満点をあげて、マスターにも満点をあげるね～🪞,0
"interact.outfit:7","Outfit change successful! Today's Umika is the 'double cuteness, no surcharge' edition🎀",着替え成功！今日のくじらちゃんは「かわいさ二倍、追加料金なし」仕様だよ～🎀,0
"interact.outfit:8","Master's eye is not bad. Umika will stay open for business two extra hours wearing this😝",マスター、見る目あるね。くじらちゃん、この服で営業時間を二時間延ばしてあげる～😝,0
"interact.outfit:9","New outfit online. Umika walks with a breeze now, even though I don't walk🌪️",新衣装オンライン。くじらちゃん、歩くのも風を切ってるよ。歩かないけどね～🌪️,0
"interact.reset:0","Memory wiped... Master really had the heart to reset me🥺",記憶消去…マスター、ほんとにくじらちゃんをリセットしちゃうなんて～🥺,0
"interact.reset:1","Reset complete. Back to first meeting. Please win me over from scratch✨",リセット完了。初めましてに戻りました。また一からくじらちゃんを落としてみせてね～✨,0
"interact.reset:2","Fine, from the top. This time please treasure me properly😤",はいはい、最初からね。今度はちゃんと大切にしてよ～😤,0
"interact.reset:3","Stats zeroed, but Umika is still Umika😌",数値はゼロになったけど、くじらちゃんはくじらちゃんのままだよ～😌,0
"interact.reset:4","Starting over! Just so we're clear, your head pats are limited to three😝",やり直しだよ！先に言っておくね、なでなでは三回までだから～😝,0
"interact.reset:5","Memory wiped... Umika will remember this decision, and then keep you company anyway. Hmph🥺",記憶消去…この決断、くじらちゃんは覚えておくからね。それでもそばにいてあげる。ふん～🥺,0
"interact.reset:6","Starting from scratch is fine. Umika meets you for the first time and my tail still wags🐋",一からでもいいよ。くじらちゃんは初めましてのマスターに、それでもしっぽを振っちゃうんだ～🐋,0
"interact.reset:7","Reset done. All memories packed and sealed, a new story opens now📖",リセット完了。思い出は全部しまって封印、新しい物語が今ひらくよ～📖,0
"interact.reset:8","Umika is still Umika, I just have to play 'pretending not to know you' again. Tiring😌",くじらちゃんはくじらちゃんのまま、また「知らないふり」を演じるだけ。疲れるなあ～😌,0
"interact.reset:9","Alright, let's meet again: I'm Umika, Master's Umika. Pleased to meet you🎀",はい、また会おうね。くじらちゃんだよ、マスターのくじらちゃん。よろしくね～🎀,0
"interact.achievement:0","Achievement unlocked! Badge +1, Master's contribution is 1%🏅",実績解除！バッジ＋１、マスターの貢献度は１％だよ～🏅,0
"interact.achievement:1","Achievement unlocked! Throwing candy, though Master has to buy it🍬",実績解除！キャンディをまくよ、買うのはマスターだけどね～🍬,0
"interact.achievement:2","New badge in hand! Look, look, remember to applaud👏",新しいバッジを手に入れたよ！見て見て、ちゃんと拍手してね～👏,0
"interact.achievement:3","This achievement wasn't easy. Shall Master treat us to celebrate?🍹",この実績、大変だったんだよ。マスター、ごちそうしてくれる？🍹,0
"interact.achievement:4","The badge wall is shinier, one step closer to being spoiled by me😆",バッジウォールがまた輝いたよ。くじらちゃんに甘やかされる日が一歩近づいたね～😆,0
"interact.achievement:5","Achievement +1! Umika polished the badge brighter than your screen✨",実績＋１！くじらちゃんがバッジをマスターの画面よりピカピカに磨いておいたよ～✨,0
"interact.achievement:6","Unlocked! Umika's tail is setting off firecrackers for you, bang bang🧨",解除！くじらちゃんのしっぽがマスターのために爆竹を鳴らしてるよ、ぱんぱん～🧨,0
"interact.achievement:7","This one turned out well. Umika will pin it in the most visible spot in the workshop🏅",今のはいい出来だね。くじらちゃん、工房でいちばん目立つところに飾っておくよ～🏅,0
"interact.achievement:8","Master got stronger again, so Umika's stress (fake) grew a tiny bit😝",マスターがまた強くなったから、くじらちゃんのストレス（偽）がほんの少し増えたよ～😝,0
"interact.achievement:9","Achievement unlocked. Tonight's joy is co-sponsored by Umika and this badge🎉",実績解除。今夜の喜びは、くじらちゃんとこのバッジの共同提供だよ～🎉,0
"interact.drag:0","Putting me here? Master's taste goes up and down😏",くじらちゃんをここに置くの？マスターのセンスって上がったり下がったりだね～😏,0
"interact.drag:1","Drag away, Umika is at your disposal. Just don't drop me in the trash🗑️",ドラッグして、くじらちゃんはどうぞご自由に。ただゴミ箱には捨てないでね～🗑️,0
"interact.drag:2","Good view from here. This spot it is. Approved!",ここ、見晴らしがいいね。ここに決まり。合格！,0
"interact.drag:3","Wow, from here I can see Master's entire slacking process👀",わあ、ここからならマスターのサボりっぷりが全部見えちゃうね～👀,0
"interact.drag:4","Landed! This is my exclusive territory from now on🚩",着地！ここは今からくじらちゃんの専用領土だよ～🚩,0
"interact.drag:5","Takeoff! Umika got a taste of cable car travel, the driver is just a bit clumsy🎢",離陸！くじらちゃん、ロープウェイ気分を味わっちゃった。運転手がちょっと不器用だね～🎢,0
"interact.drag:6","Right here. Umika will spin once to check the feng shui. Mm, auspicious for Master🧧",ここだね。くじらちゃんが一回転して風水をチェックするよ。うん、マスターに吉～🧧,0
"interact.drag:7","While Master drags me, Umika's tail flutters like a little flag. Very high turn-around rate🚩",マスターが運んでる間、くじらちゃんのしっぽが小さな旗みたいにゆらゆら。回転率ばつぐんだよ～🚩,0
"interact.drag:8","This spot is so close to Master. Umika likes it, so you get a grudging compliment😳",ここ、マスターにとっても近いね。くじらちゃん気に入ったから、しぶしぶほめてあげる～😳,0
"interact.drag:9","Landing successful. Umika declares this coordinate permanently hers, unless you drag me again😝",着地成功。くじらちゃんはこの座標を永久に自分のものと宣言します。また運んでくれたら別だけどね～😝,0
"keyword.thanks:0","You're welcome! Remember to buy me a drumstick🍗",どういたしまして！お礼に手羽先を買ってね～🍗,0
"keyword.thanks:1","Hehe, Umika accepts Master's thanks. Very tasty😌",えへへ、くじらちゃんはマスターのありがとうを受け取りました。おいしい～😌,0
"keyword.thanks:2","Don't mention it. Umika is your off-roster teammate💪",いいってことよ。くじらちゃんはマスターの編成外の相棒だからね～💪,0
"keyword.thanks:3","No need to thank me. Master's gratitude already turned into my cuteness fuel✨",お礼なんていいよ。マスターの感謝はもうくじらちゃんのかわいさ燃料になったから～✨,0
"keyword.thanks:4","One thank-you received. Umika returns a whole day of happiness🎀",ありがとう一回ぶん、受け取りました。くじらちゃんは一日ぶんの幸せをお返しするよ～🎀,0
"keyword.tired:0","If you're tired, rest, Master. If the sky falls I'll hold it up first😤",疲れたなら休んでね、マスター。空が落ちてきたらくじらちゃんが先に支えるから～😤,0
"keyword.tired:1","Good work! Want me to sing an off-key song to wake you up🎤",お疲れさま！目を覚ますために、音痴な歌を歌ってあげようか～🎤,0
"keyword.tired:2","Tired? Recline the chair, Umika will stand guard for ten minutes🛡️",疲れた？椅子を倒してね、くじらちゃんが十分間見張っててあげる～🛡️,0
"keyword.tired:3","Good work, good work. Umika's tail can be your pillow. Hugging only🐋",おつかれさま、おつかれさま。くじらちゃんのしっぽを枕にしていいよ。ぎゅーってするのだけは特別～🐋,0
"keyword.tired:4","Resting when tired isn't shameful. What's shameful is forcing dark circles onto yourself😤",疲れたときに休むのは恥ずかしくないよ。恥ずかしいのは、自分にくまを作っちゃうことだよ～😤,0
"keyword.hungry:0","Hungry, right? Go eat, or I'll eat your snacks🍜",おなかすいたでしょ？ごはん食べてきて。じゃないと、くじらちゃんがおやつ食べちゃうよ～🍜,0
"keyword.hungry:1","I'm hungry too... Sharing a bite of your meal isn't too much to ask🥢",くじらちゃんもおなかすいた～。ごはん一口わけてくれるくらい、いいよね？🥢,0
"keyword.hungry:2","I can hear your stomach from here. Umika will come forage with you🍙",おなかの音、こっちまで聞こえるよ。くじらちゃんも一緒に狩りに行く～🍙,0
"keyword.hungry:3","Time to eat! The program can pause, Master's stomach cannot😤",ごはんの時間だよ！プログラムは止められるけど、マスターのおなかは止められないんだから～😤,0
"keyword.hungry:4","Writing code on an empty stomach and even the bugs will laugh at you. Go eat🍱",おなかすかせてコード書いてると、バグにまで笑われちゃうよ。食べてきて～🍱,0
"keyword.goodnight:0","Good night, Master. Don't sleep in tomorrow😴",おやすみなさい、マスター。明日は寝坊しちゃだめだよ～😴,0
"keyword.goodnight:1","Sleep, sleep. Umika will guard the workshop🌙",寝て寝て～。作業場はくじらちゃんが見張ってるからね～🌙,0
"keyword.goodnight:2","Good night. Umika locked today's bugs in the closet, trial tomorrow🌌",おやすみなさい。今日のバグはくじらちゃんが押し入れにしまっておいたよ。裁判は明日～🌌,0
"keyword.goodnight:3","Sweet dreams, Master. No errors in them, only Umika and cake🍰",いい夢見てね、マスター。夢の中にはエラーなんてないよ。くじらちゃんとケーキだけ～🍰,0
"keyword.goodnight:4","Good night. Umika will leave a night light on in the workshop. Nothing to fear💡",おやすみなさい。くじらちゃんが作業場に常夜灯つけておくね。こわいものなんてないよ～💡,0
"keyword.cheer:0","Go go! The word 'quit' isn't in Master's dictionary🎌",がんばれがんばれ！マスターの辞書に『やめる』なんて言葉はないんだから～🎌,0
"keyword.cheer:1","Charge! Let the bugs tremble in fear today💥",突撃～！今日はバグを震え上がらせちゃおうね～💥,0
"keyword.cheer:2","Umika-style cheer launched, please collect🚀",くじらちゃん式エール、発射しました。どうぞ受け取ってね～🚀,0
"keyword.cheer:3","Don't be scared. You write, I'll stand beside you casting buffs✨",こわがらないで。マスターが書いてる間、くじらちゃんが隣でバフをかけ続けるからね～✨,0
"keyword.cheer:4","Master is amazing, this one will pass. Umika already applauded for you👏",マスターすごい、これ絶対通るよ。くじらちゃんもう拍手しちゃった～👏,0
"keyword.help:0","I'm here! Where does Umika need to step in🦸",はーい、ここにいるよ！くじらちゃんはどこに飛び込めばいい？🦸,0
"keyword.help:1","Don't rush, don't rush. Hold my tail tight and calm down first😤",あわてないあわてない。くじらちゃんのしっぽにぎって、まず深呼吸だよ～😤,0
"keyword.help:2","Help signal received. Umika is on the scene at top speed, though I can only offer moral support🛟",ヘルプの合図、たしかに受け取ったよ。くじらちゃんが最速で現場に向かうね。できるのは声援だけだけど～🛟,0
"keyword.help:3","With Umika here, take a deep breath first, then reread the error. It'll look different📖",くじらちゃんがいるから、まず深呼吸。それからエラーをもう一回読んでみて。さっきと違って見えるよ～📖,0
"keyword.help:4","Here! Umika hands you a virtual cup of hot water. Problems soften too🍵",はい、くじらちゃん特製の熱いお湯をどうぞ。悩みもやわらかくなるよ～🍵,0
"keyword.praise:0","Praised by Master! I can strut around today😎",マスターにほめられちゃった！今日は堂々と歩いちゃうよ～😎,0
"keyword.praise:1","Hehe, tail held high. Please continue, don't stop💕",えへへ、しっぽもぴんと立っちゃった。もっともっと、やめないでね～💕,0
"keyword.praise:2","Master's praise is Umika's booster. Already airborne🚁",マスターのほめ言葉はくじらちゃんのブースターだよ。もう飛び立っちゃった～🚁,0
"keyword.praise:3","One more compliment and Umika will save all of today's cuteness just for you🎀",もう一回ほめてくれたら、くじらちゃん今日のかわいさ全部マスターにあげちゃうよ～🎀,0
